P_hotspot,prediction,true_label
1.3707008772448941e-11,0,0.0
9.599788981510324e-20,0,0.0
1.0611005544723444e-14,0,0.0
2.0558816787687848e-12,0,0.0
1.1667174066610403e-14,0,0.0
1.5317247546002547e-12,0,0.0
5.7352444809506215e-11,0,0.0
1.3115395227155162e-11,0,0.0
2.1460188017408672e-15,0,0.0
4.639854394837452e-12,0,0.0
3.6424358805101365e-16,0,0.0
1.5568448748389844e-09,0,0.0
4.5956736593515665e-21,0,0.0
2.4328692248182403e-13,0,0.0
1.9074539605730632e-15,0,0.0
1.0132253667584965e-08,0,0.0
3.485141339782876e-16,0,0.0
4.1555839127729234e-19,0,0.0
3.685561773901668e-14,0,0.0
5.5996286071698945e-11,0,0.0
1.7212686180600013e-18,0,0.0
5.475905363791043e-16,0,0.0
7.604653058107e-18,0,0.0
1.957149947077284e-12,0,0.0
8.880191713538825e-15,0,0.0
2.6377285479514892e-11,0,0.0
3.0596757826552305e-07,0,0.0
9.194108999749457e-14,0,0.0
7.661521188249729e-11,0,0.0
8.61571294475306e-09,0,0.0
1.3831471894323672e-10,0,0.0
4.79434219519091e-09,0,0.0
1.9389734953763794e-13,0,0.0
4.422492054093977e-11,0,0.0
7.463024737408908e-16,0,0.0
3.551388549879132e-18,0,0.0
1.7698555854000805e-14,0,0.0
6.298562038414928e-10,0,0.0
1.5974995313015312e-13,0,0.0
2.352503798093999e-09,0,0.0
1.851457629423395e-11,0,0.0
8.219425876649443e-08,0,0.0
4.903052028977497e-18,0,0.0
5.509679659780184e-12,0,0.0
3.223104751122161e-14,0,0.0
7.6635263338227e-12,0,0.0
6.587183040108577e-12,0,0.0
1.2495970674316008e-13,0,0.0
6.532112813895392e-16,0,0.0
3.3184367409834452e-12,0,0.0
2.1307883225537355e-23,0,0.0
6.551138845438356e-13,0,0.0
1.4221245501158972e-15,0,0.0
1.542021339937077e-12,0,0.0
7.015214927069491e-14,0,0.0
3.3497998779904855e-09,0,0.0
9.01239241131903e-11,0,0.0
1.000193841965819e-12,0,0.0
1.2597687277714543e-10,0,0.0
4.807545598700867e-14,0,0.0
1.048823588390977e-16,0,0.0
6.636355687292683e-14,0,0.0
1.4073754387676827e-13,0,0.0
8.335872662836203e-19,0,0.0
1.750284665148865e-12,0,0.0
1.166839876007578e-09,0,0.0
9.604761156057435e-14,0,0.0
4.296540785002279e-14,0,0.0
2.254552608417449e-15,0,0.0
1.3818628447175463e-11,0,0.0
8.737482998789976e-16,0,0.0
6.462625450034701e-11,0,0.0
2.3531055625332287e-18,0,0.0
2.9902575115122825e-15,0,0.0
6.0561964217881835e-15,0,0.0
7.181658590166562e-13,0,0.0
3.4274362276484037e-12,0,0.0
1.0172994977813192e-06,0,0.0
7.871097885246788e-14,0,0.0
1.671534241069564e-15,0,0.0
2.959292341886781e-13,0,0.0
3.10232520237926e-11,0,0.0
2.1196495730844636e-15,0,0.0
8.512450151646435e-16,0,0.0
7.996322519024371e-16,0,0.0
4.452097960190665e-18,0,0.0
2.429003522826881e-13,0,0.0
1.6320452948054555e-13,0,0.0
1.5345274867178077e-16,0,0.0
1.2348658627229164e-17,0,0.0
2.2753636834619867e-14,0,0.0
4.100812943575554e-15,0,0.0
6.323523152016172e-13,0,0.0
5.445937965678131e-16,0,0.0
9.420381954723613e-14,0,0.0
1.4156124970775311e-14,0,0.0
1.9125662402939903e-11,0,0.0
5.541605623061253e-09,0,0.0
5.469397093429388e-16,0,0.0
4.690502319341217e-09,0,0.0
1.3626675427645066e-14,0,0.0
3.457112212364809e-14,0,0.0
2.465770183383061e-09,0,0.0
3.2480756375813527e-17,0,0.0
8.718565863037354e-12,0,0.0
2.1026174207403615e-06,0,0.0
8.24549950260112e-12,0,0.0
4.8419297144791996e-11,0,0.0
8.86936792906506e-19,0,0.0
3.194517759721553e-12,0,0.0
7.321501520052455e-12,0,0.0
1.920565954673092e-13,0,0.0
2.713284214191102e-10,0,0.0
3.2818884588796495e-13,0,0.0
4.878635575976654e-13,0,0.0
2.598287515318348e-15,0,0.0
1.734725640526937e-16,0,0.0
4.979313796157634e-16,0,0.0
1.9723369543456752e-10,0,0.0
1.2835260279484015e-07,0,0.0
1.7836473558478763e-13,0,0.0
4.585098842938978e-08,0,0.0
1.757596581059951e-15,0,0.0
3.0065443222612513e-14,0,0.0
1.6958278730164604e-21,0,0.0
1.0634748356896634e-10,0,0.0
1.2913548688032146e-14,0,0.0
2.012564076551866e-15,0,0.0
3.045906073529493e-12,0,0.0
7.832500668480334e-14,0,0.0
9.628233329037959e-19,0,0.0
1.38992158735629e-07,0,0.0
1.3132495645707268e-06,0,0.0
8.139697583253057e-12,0,0.0
8.934778692987303e-16,0,0.0
2.7395573000947893e-13,0,0.0
7.441398311165675e-17,0,0.0
7.124650871213793e-16,0,0.0
7.002558585103572e-08,0,0.0
6.677720287562802e-15,0,0.0
8.265250783731484e-17,0,0.0
5.842444219132579e-13,0,0.0
4.329312374066931e-15,0,0.0
2.265706453604657e-13,0,0.0
2.181515957148086e-12,0,0.0
4.498364501402716e-10,0,0.0
8.062732824492455e-16,0,0.0
5.413522402022834e-13,0,0.0
1.539882792180099e-17,0,0.0
1.0441652077252632e-16,0,0.0
1.7485856291476892e-14,0,0.0
3.357012748828972e-05,0,0.0
7.843305570262141e-08,0,0.0
4.938228219554874e-13,0,0.0
2.609498937844102e-16,0,0.0
3.952377455700354e-15,0,0.0
4.369172996367582e-11,0,0.0
4.9785424247678556e-14,0,0.0
5.651577192327705e-13,0,0.0
8.214629792491138e-13,0,0.0
7.539412632432596e-11,0,0.0
1.5541842363633892e-22,0,0.0
1.395842636973084e-15,0,0.0
1.2442660468654722e-13,0,0.0
3.678004365977294e-16,0,0.0
5.927993249385905e-11,0,0.0
2.466888834219379e-14,0,0.0
6.3213414151731515e-18,0,0.0
1.932781836400597e-05,0,0.0
9.722807514345976e-16,0,0.0
3.648662429387574e-12,0,0.0
3.3450156942062536e-11,0,0.0
1.3457279441239761e-11,0,0.0
1.1865508840143541e-17,0,0.0
7.708092814146052e-17,0,0.0
5.657116632315447e-15,0,0.0
1.4022506224173432e-09,0,0.0
2.4041140969122925e-14,0,0.0
1.1465987956849727e-11,0,0.0
3.1267958555299636e-14,0,0.0
1.8617472637414813e-16,0,0.0
1.76239115896671e-11,0,0.0
5.333643502200207e-06,0,0.0
2.9733835634810088e-12,0,0.0
3.580892904977795e-10,0,0.0
2.3574377854627588e-12,0,0.0
3.5145758520671033e-13,0,0.0
8.924094088069451e-18,0,0.0
8.956877120825033e-21,0,0.0
8.876259515941248e-15,0,0.0
1.551050191802761e-10,0,0.0
1.8807925454913818e-20,0,0.0
4.470732779255014e-18,0,0.0
8.180206703415556e-14,0,0.0
1.9808816805947994e-09,0,0.0
1.6001071387633686e-12,0,0.0
2.690246642713437e-13,0,0.0
9.101510274979676e-13,0,0.0
1.9662103087580334e-12,0,0.0
1.3213162195622464e-14,0,0.0
0.9999999999649349,1,1.0
0.999999999987627,1,1.0
0.9999999999982008,1,1.0
0.9999999999999882,1,1.0
0.9999999991726667,1,1.0
0.9999999992588808,1,1.0
0.9999999999895643,1,1.0
0.9999999999964535,1,1.0
0.9999999699608582,1,1.0
0.9999999999993494,1,1.0
0.999999999538939,1,1.0
0.999999999999595,1,1.0
0.9999997355436696,1,1.0
0.9999999999936788,1,1.0
0.9999999999999996,1,1.0
0.9999999971107354,1,1.0
0.9999999999358791,1,1.0
1.0,1,1.0
0.9999999865420224,1,1.0
0.9999999999854023,1,1.0
0.9999999150434632,1,1.0
0.9999999996005577,1,1.0
0.9999918392841205,1,1.0
0.9999991270811789,1,1.0
0.9999999999999876,1,1.0
0.9999996709712934,1,1.0
0.9999999994190987,1,1.0
0.9999999999473708,1,1.0
0.9999999995878752,1,1.0
0.9999999999999978,1,1.0
0.9999804068029046,1,1.0
0.9999999994934357,1,1.0
0.9999999999677529,1,1.0
0.9999999999990783,1,1.0
0.9999998480102954,1,1.0
0.9999999999999187,1,1.0
0.9986900280773772,1,1.0
0.999999999997504,1,1.0
0.9998613312888556,1,1.0
0.9999999839461164,1,1.0
0.9999969558425038,1,1.0
0.9999999999971501,1,1.0
0.9999999999999352,1,1.0
0.9999999999878901,1,1.0
0.9999999999999996,1,1.0
0.9999999999289759,1,1.0
0.9999996760767839,1,1.0
0.9999999991901769,1,1.0
0.9999999999145424,1,1.0
0.9999999999804614,1,1.0
0.9999999999999947,1,1.0
0.9999999999999984,1,1.0
0.9999999996664626,1,1.0
0.9999999930808039,1,1.0
0.9999999999521909,1,1.0
0.999999999307237,1,1.0
0.9999999999972331,1,1.0
0.9999999998751705,1,1.0
0.9999999999999418,1,1.0
0.9999999999022882,1,1.0
0.9999999999999931,1,1.0
0.9999999997126046,1,1.0
0.9999999999989562,1,1.0
0.9999999994632092,1,1.0
0.999999981128931,1,1.0
0.9999999195177658,1,1.0
0.9999999985594374,1,1.0
0.9999999965906723,1,1.0
0.9999999999999976,1,1.0
0.9999999999927873,1,1.0
0.9999999999375879,1,1.0
0.9999999999999081,1,1.0
0.9996544695526071,1,1.0
0.9999999999874858,1,1.0
0.9999999756127474,1,1.0
0.9999999999999905,1,1.0
0.9999999999793585,1,1.0
0.999999999988197,1,1.0
1.0,1,1.0
0.9999999999999376,1,1.0
0.9999999999999545,1,1.0
0.9999999999999072,1,1.0
0.9999999999320923,1,1.0
0.9999999999997586,1,1.0
0.999999999737825,1,1.0
0.9999999374856797,1,1.0
0.9999999999995077,1,1.0
1.0,1,1.0
0.9999999994096485,1,1.0
0.9999999999991633,1,1.0
0.9999998833939618,1,1.0
0.9999999884675376,1,1.0
0.9999999999999949,1,1.0
0.9999999955169558,1,1.0
0.9999999351826079,1,1.0
0.9999999999953797,1,1.0
0.99999988774874,1,1.0
0.9999999853855457,1,1.0
0.9999430563658965,1,1.0
0.9999999999999818,1,1.0
